623.053,731.776,341.625
622.638,733.022,341.359
622.17,734.32,341.099
621.755,735.566,340.824
621.288,736.864,340.557
620.82,738.11,340.288
620.353,739.408,340.014
619.886,740.654,339.737
619.418,741.9,339.470
618.951,743.198,339.206
618.484,744.444,338.947
617.965,745.691,338.681
617.445,746.989,338.409
616.978,748.235,338.150
616.459,749.481,337.893
615.94,750.727,337.630
615.421,751.973,337.366
614.901,753.219,337.100
614.33,754.465,336.826
613.811,755.711,336.551
613.292,756.957,336.286
612.721,758.204,336.009
612.15,759.45,335.736
611.578,760.696,335.479
611.007,761.89,335.203
610.436,763.136,334.927
609.865,764.382,334.651
609.294,765.628,334.380
608.671,766.822,334.120
608.048,768.069,333.861
607.477,769.263,333.607
606.854,770.509,333.348
606.231,771.703,333.090
605.607,772.949,332.855
604.984,774.143,332.669
604.361,775.389,332.503
603.738,776.584,332.325
603.063,777.778,332.134
602.44,779.024,331.943
601.765,780.218,331.732
601.142,781.412,331.502
600.467,782.658,331.254
599.792,783.853,331.003
599.117,785.047,330.758
598.442,786.241,330.515
597.767,787.435,330.274
597.092,788.629,330.038
596.366,789.823,329.797
595.691,791.018,329.547
594.964,792.212,329.301
594.289,793.406,329.049
593.562,794.6,328.781
592.835,795.742,328.503
592.108,796.937,328.222
591.381,798.131,327.942
590.602,799.325,327.667
589.875,800.467,327.390
589.097,801.661,327.116
588.37,802.856,326.843
587.591,803.998,326.569
586.812,805.14,326.298
586.033,806.334,326.019
585.254,807.477,325.749
584.476,808.619,325.491
583.645,809.813,325.234
582.866,810.955,324.982
582.035,812.098,324.734
581.205,813.24,324.484
580.374,814.382,324.232
579.543,815.524,323.976
578.712,816.667,323.717
577.882,817.809,323.459
577.051,818.899,323.212
576.168,820.042,322.958
575.337,821.184,322.699
574.455,822.274,322.436
573.624,823.416,322.173
572.741,824.507,321.912
571.859,825.649,321.656
570.976,826.739,321.395
570.093,827.882,321.133
569.211,828.972,320.882
568.276,830.062,320.641
567.394,831.153,320.388
566.459,832.243,320.126
565.576,833.333,319.855
564.642,834.424,319.584
563.707,835.514,319.323
562.773,836.604,319.060
561.838,837.695,318.784
560.903,838.733,318.486
559.969,839.823,318.193
559.034,840.862,317.907
558.048,841.9,317.624
557.113,842.991,317.322
556.127,844.029,317.031
555.14,845.067,316.730
554.206,846.106,316.427
553.219,847.144,316.130
552.233,848.131,315.835
551.246,849.169,315.541
550.26,850.156,315.257
549.273,851.142,314.979
548.287,852.129,314.718
547.3,853.063,314.450
546.314,854.05,314.186
545.327,854.984,313.922
544.341,855.971,313.654
543.354,856.906,313.396
542.368,857.84,313.137
541.381,858.723,312.875
540.395,859.657,312.616
539.408,860.54,312.366
538.422,861.475,312.133
537.435,862.357,311.898
536.449,863.24,311.684
535.462,864.071,311.492
534.476,864.953,311.295
533.489,865.836,311.102
532.503,866.667,310.908
531.516,867.497,310.704
530.53,868.328,310.493
529.595,869.159,310.284
528.609,869.99,310.079
527.622,870.82,309.868
526.687,871.599,309.656
525.753,872.378,309.447
524.766,873.209,309.244
523.832,873.988,309.025
522.845,874.714,308.825
521.911,875.493,308.622
520.976,876.272,308.421
520.042,876.999,308.228
519.107,877.726,308.039
518.12,878.453,307.841
517.186,879.18,307.641
516.303,879.907,307.436
515.369,880.582,307.229
514.434,881.308,307.032
513.499,881.983,306.839
512.565,882.658,306.650
511.682,883.333,306.467
510.748,884.008,306.279
509.865,884.683,306.090
508.93,885.358,305.866
508.048,885.981,305.651
507.113,886.656,305.462
506.231,887.279,305.290
505.296,887.902,305.113
504.413,888.577,304.916
503.479,889.2,304.713
502.596,889.823,304.500
501.661,890.447,304.292
500.779,891.07,304.102
499.844,891.693,303.893
498.962,892.264,303.692
498.027,892.887,303.486
497.092,893.458,303.279
496.21,894.081,303.038
495.275,894.652,302.737
494.393,895.275,302.391
493.458,895.846,302.041
492.523,896.366,301.690
491.641,896.937,301.345
490.706,897.508,301.001
489.772,898.027,300.684
488.889,898.598,300.402
487.954,899.117,300.169
487.02,899.637,299.982
486.137,900.156,299.842
485.202,900.675,299.722
484.268,901.194,299.609
483.385,901.713,299.496
482.451,902.233,299.385
481.568,902.752,299.271
480.685,903.271,299.158
479.751,903.738,299.045
478.868,904.258,298.936
477.934,904.777,298.823
477.051,905.244,298.721
476.116,905.763,298.623
475.182,906.282,298.531
474.299,906.75,298.428
473.364,907.269,298.342
472.482,907.736,298.254
471.547,908.255,298.170
470.613,908.723,298.085
469.73,909.242,298.006
468.795,909.709,297.948
467.861,910.228,297.898
466.926,910.696,297.853
465.992,911.163,297.802
465.109,911.682,297.752
464.174,912.15,297.714
463.24,912.669,297.665
462.305,913.136,297.619
461.371,913.603,297.565
460.436,914.123,297.516
459.502,914.59,297.458
458.567,915.057,297.397
457.58,915.576,297.315
456.646,916.044,297.208
455.711,916.511,297.091
454.777,917.03,296.982
453.842,917.497,296.874
452.856,917.965,296.760
451.921,918.432,296.648
450.987,918.951,296.534
450.0,919.418,296.418
449.065,919.886,296.300
448.079,920.353,296.195
447.144,920.82,296.088
446.158,921.288,295.988
445.223,921.755,295.882
444.237,922.274,295.790
443.25,922.741,295.693
442.264,923.209,295.603
441.329,923.676,295.520
440.343,924.143,295.439
439.356,924.611,295.375
438.37,925.078,295.310
437.383,925.545,295.240
436.397,926.012,295.171
435.41,926.48,295.121
434.372,926.947,295.057
433.385,927.414,295.003
432.399,927.882,294.951
431.36,928.349,294.893
430.374,928.816,294.841
429.387,929.283,294.795
428.349,929.751,294.746
427.31,930.218,294.706
426.324,930.737,294.664
425.286,931.205,294.631
424.247,931.672,294.601
423.261,932.139,294.569
422.222,932.606,294.538
421.184,933.074,294.499
420.145,933.541,294.461
419.107,934.008,294.430
418.12,934.476,294.406
417.082,934.995,294.377
416.044,935.462,294.350
415.005,935.929,294.321
413.967,936.397,294.288
412.928,936.864,294.259
411.838,937.331,294.226
410.8,937.799,294.159
409.761,938.266,294.059
408.723,938.733,293.954
407.684,939.2,293.854
406.594,939.668,293.755
405.556,940.135,293.682
404.465,940.602,293.647
403.427,941.07,293.612
402.388,941.537,293.591
401.298,942.004,293.574
400.208,942.471,293.560
399.169,942.939,293.561
398.079,943.406,293.575
396.989,943.873,293.593
395.95,944.341,293.621
394.86,944.808,293.657
393.769,945.275,293.708
392.679,945.742,293.757
391.641,946.262,293.799
390.55,946.729,293.846
389.46,947.196,293.890
388.37,947.715,293.938
387.279,948.183,293.987
386.189,948.65,294.031
385.099,949.169,294.075
384.008,949.637,294.118
382.918,950.156,294.182
381.828,950.623,294.227
380.737,951.142,294.269
379.595,951.61,294.278
378.505,952.129,294.276
377.414,952.648,294.266
376.324,953.115,294.252
375.182,953.634,294.248
374.091,954.102,294.240
372.949,954.621,294.224
371.859,955.14,294.218
370.717,955.659,294.196
369.626,956.179,294.178
368.484,956.646,294.164
367.342,957.165,294.159
366.199,957.684,294.147
365.109,958.204,294.140
363.967,958.671,294.133
362.825,959.19,294.116
361.682,959.709,294.112
360.54,960.228,294.110
359.398,960.748,294.108
358.255,961.267,294.100
357.113,961.734,294.092
355.971,962.253,294.083
354.829,962.773,294.076
353.634,963.292,294.080
352.492,963.811,294.099
351.35,964.33,294.129
350.208,964.849,294.164
349.013,965.369,294.199
347.871,965.888,294.238
346.677,966.407,294.277
345.535,966.978,294.314
344.341,967.497,294.361
343.198,968.017,294.403
342.004,968.536,294.441
340.81,969.055,294.479
339.668,969.626,294.523
338.474,970.145,294.570
337.279,970.665,294.621
336.085,971.236,294.669
334.943,971.807,294.722
333.749,972.326,294.781
332.555,972.897,294.846
331.36,973.416,294.908
330.166,973.988,294.976
329.024,974.559,295.044
327.83,975.078,295.119
326.636,975.649,295.201
325.441,976.22,295.280
324.247,976.791,295.371
323.053,977.362,295.478
321.859,977.934,295.600
320.717,978.505,295.745
319.522,979.076,295.924
318.328,979.647,296.101
317.186,980.218,296.276
315.992,980.789,296.470
314.798,981.412,296.673
313.655,981.983,296.843
312.461,982.606,296.985
311.319,983.178,297.128
310.125,983.801,297.285
308.982,984.424,297.439
307.788,984.995,297.600
306.646,985.618,297.762
305.452,986.241,297.923
304.309,986.864,298.078
303.115,987.487,298.231
301.973,988.11,298.391
300.831,988.733,298.541
299.637,989.356,298.693
298.494,990.031,298.847
297.352,990.654,299.003
296.158,991.277,299.162
295.016,991.952,299.317
293.873,992.575,299.460
292.731,993.25,299.601
291.589,993.925,299.741
290.395,994.548,299.887
289.252,995.223,300.023
288.162,995.846,300.161
287.02,996.521,300.303
285.826,997.196,300.445
284.683,997.871,300.578
283.541,998.546,300.712
282.451,999.221,300.847
281.308,999.896,300.977
280.166,1000.571,301.106
279.024,1001.246,301.240
277.934,1001.921,301.362
276.843,1002.596,301.454
275.701,1003.271,301.538
274.611,1003.946,301.620
273.468,1004.621,301.699
272.378,1005.296,301.783
271.288,1006.023,301.861
270.145,1006.698,301.935
269.055,1007.373,302.011
267.965,1008.048,302.087
266.926,1008.775,302.146
265.888,1009.45,302.207
264.798,1010.125,302.265
263.707,1010.8,302.331
262.617,1011.526,302.412
261.578,1012.201,302.508
260.488,1012.876,302.611
259.45,1013.551,302.715
258.359,1014.226,302.822
257.321,1014.901,302.959
256.334,1015.628,303.092
255.348,1016.355,303.237
254.309,1017.03,303.397
253.271,1017.705,303.572
252.285,1018.432,303.747
251.246,1019.107,303.924
250.208,1019.782,304.119
249.221,1020.509,304.334
248.235,1021.184,304.555
247.248,1021.911,304.806
246.314,1022.638,305.051
245.379,1023.313,305.293
244.393,1024.039,305.568
243.406,1024.766,305.872
242.471,1025.493,306.202
241.485,1026.168,306.535
240.55,1026.895,306.868
239.564,1027.622,307.210
238.629,1028.401,307.565
237.695,1029.128,307.906
236.656,1029.855,308.260
235.67,1030.633,308.594
234.735,1031.36,308.928
233.801,1032.139,309.268
232.918,1032.866,309.607
232.035,1033.645,309.935
231.101,1034.424,310.265
230.218,1035.202,310.586
229.335,1035.981,310.902
228.453,1036.708,311.213
227.518,1037.539,311.528
226.584,1038.318,311.859
225.701,1039.097,312.169
224.818,1039.927,312.476
223.988,1040.706,312.773
223.157,1041.485,313.055
222.326,1042.264,313.309
221.495,1043.043,313.537
220.665,1043.873,313.756
219.834,1044.652,313.974
218.899,1045.431,314.174
218.017,1046.262,314.367
217.186,1047.04,314.556
216.355,1047.819,314.746
215.576,1048.65,314.915
214.798,1049.429,315.071
213.967,1050.26,315.216
213.188,1051.038,315.344
212.409,1051.817,315.458
211.63,1052.596,315.554
210.8,1053.375,315.676
209.917,1054.154,315.791
209.138,1054.984,315.889
208.359,1055.763,315.984
207.632,1056.542,316.102
206.854,1057.321,316.220
206.075,1058.152,316.307
205.348,1058.93,316.381
204.569,1059.709,316.450
203.79,1060.54,316.512
203.011,1061.319,316.569
202.233,1062.15,316.617
201.506,1062.928,316.673
200.727,1063.759,316.726
199.948,1064.538,316.781
199.221,1065.369,316.832
198.442,1066.147,316.895
197.715,1066.978,316.950
196.937,1067.757,317.012
196.21,1068.588,317.072
195.431,1069.367,317.118
194.704,1070.197,317.167
193.925,1070.976,317.226
193.198,1071.807,317.298
192.42,1072.638,317.354
191.693,1073.416,317.422
190.914,1074.247,317.503
190.187,1075.078,317.585
189.46,1075.857,317.661
188.733,1076.687,317.732
187.954,1077.518,317.814
187.227,1078.349,317.897
186.449,1079.18,317.986
185.722,1080.01,318.079
184.995,1080.789,318.174
184.268,1081.62,318.280
183.541,1082.451,318.402
182.814,1083.281,318.537
182.139,1084.06,318.681
181.412,1084.891,318.800
180.685,1085.722,318.960
179.958,1086.501,319.119
179.283,1087.331,319.301
178.557,1088.162,319.490
177.882,1088.941,319.679
177.207,1089.772,319.852
176.532,1090.602,320.030
175.857,1091.433,320.219
175.182,1092.264,320.385
174.507,1093.043,320.551
173.832,1093.873,320.705
173.157,1094.652,320.854
172.482,1095.483,320.992
171.807,1096.314,321.130
171.132,1097.144,321.263
170.509,1097.923,321.385
169.834,1098.754,321.520
169.211,1099.585,321.665
168.536,1100.415,321.827
167.913,1101.246,321.993
167.238,1102.025,322.174
166.615,1102.856,322.388
165.94,1103.686,322.618
165.317,1104.517,322.847
164.694,1105.4,323.081
164.071,1106.231,323.315
163.448,1107.061,323.551
162.825,1107.892,323.786
162.201,1108.775,324.022
161.578,1109.605,324.251
160.955,1110.488,324.480
160.332,1111.371,324.722
159.761,1112.201,324.958
159.138,1113.084,325.185
158.515,1113.967,325.398
157.944,1114.849,325.601
157.321,1115.732,325.786
156.75,1116.563,325.959
156.127,1117.445,326.132
155.556,1118.38,326.314
154.984,1119.263,326.478
154.361,1120.145,326.643
153.79,1121.028,326.798
153.219,1121.911,326.948
152.648,1122.845,327.095
152.077,1123.728,327.253
151.454,1124.611,327.413
150.883,1125.545,327.567
150.312,1126.428,327.732
149.74,1127.362,327.880
149.169,1128.245,328.029
148.598,1129.18,328.162
148.027,1130.062,328.274
147.456,1130.997,328.363
146.885,1131.931,328.433
146.314,1132.866,328.506
145.742,1133.749,328.581
145.223,1134.683,328.659
144.652,1135.618,328.744
144.081,1136.552,328.820
143.51,1137.435,328.913
142.939,1138.37,329.018
142.368,1139.304,329.139
141.796,1140.239,329.269
141.277,1141.173,329.416
140.706,1142.108,329.590
140.135,1143.043,329.764
139.616,1143.977,329.968
139.045,1144.964,330.212
138.525,1145.898,330.437
137.954,1146.833,330.673
137.435,1147.767,330.918
136.916,1148.754,331.163
136.397,1149.688,331.418
135.826,1150.675,331.677
135.358,1151.661,331.960
134.839,1152.596,332.254
134.32,1153.583,332.557
133.801,1154.569,332.863
133.281,1155.556,333.163
132.814,1156.542,333.484
132.347,1157.529,333.807
131.828,1158.515,334.130
131.36,1159.502,334.439
130.893,1160.54,334.738
130.426,1161.526,335.019
129.958,1162.513,335.286
129.491,1163.551,335.547
129.024,1164.538,335.792
128.557,1165.576,336.017
128.089,1166.615,336.250
127.674,1167.601,336.476
127.207,1168.64,336.695
126.791,1169.678,336.913
126.324,1170.717,337.127
125.909,1171.755,337.335
125.493,1172.793,337.536
125.026,1173.832,337.716
124.611,1174.87,337.869
124.195,1175.909,337.990
123.78,1176.947,338.121
123.313,1177.985,338.250
122.897,1179.024,338.383
122.482,1180.114,338.509
122.066,1181.153,338.632
121.651,1182.191,338.757
121.236,1183.281,338.880
120.872,1184.32,338.998
120.457,1185.358,339.124
120.042,1186.449,339.242
119.626,1187.487,339.372
119.211,1188.577,339.505
118.847,1189.616,339.630
118.432,1190.706,339.768
118.069,1191.796,339.909
117.653,1192.835,340.060
117.29,1193.925,340.215
116.874,1195.016,340.383
116.511,1196.106,340.561
116.096,1197.196,340.756
115.732,1198.287,340.962
115.369,1199.377,341.165
115.005,1200.467,341.370
114.642,1201.558,341.572
114.278,1202.648,341.773
113.915,1203.738,341.981
113.551,1204.829,342.187
113.188,1205.919,342.394
112.825,1207.061,342.605
112.513,1208.152,342.792
112.15,1209.242,342.996
111.786,1210.384,343.203
111.475,1211.475,343.417
111.111,1212.565,343.639
110.8,1213.707,343.875
110.488,1214.798,344.129
110.177,1215.94,344.393
109.865,1217.082,344.648
109.553,1218.172,344.908
109.242,1219.315,345.158
108.93,1220.457,345.405
108.619,1221.599,345.638
108.359,1222.741,345.852
108.048,1223.884,346.061
107.788,1225.026,346.282
107.477,1226.168,346.502
107.217,1227.31,346.715
106.957,1228.453,346.933
106.698,1229.595,347.153
106.438,1230.737,347.357
106.179,1231.88,347.577
105.919,1233.074,347.801
105.659,1234.216,348.025
105.4,1235.358,348.250
105.192,1236.552,348.479
104.933,1237.695,348.708
104.673,1238.889,348.937
104.465,1240.031,349.176
104.258,1241.225,349.420
104.05,1242.368,349.650
103.79,1243.562,349.891
103.583,1244.756,350.126
103.427,1245.898,350.353
103.219,1247.092,350.567
103.011,1248.287,350.770
102.804,1249.481,350.971
102.648,1250.675,351.173
102.44,1251.869,351.370
102.285,1253.063,351.566
102.077,1254.258,351.748
101.921,1255.452,351.942
101.713,1256.594,352.144
101.558,1257.84,352.350
101.402,1259.034,352.560
101.246,1260.228,352.781
101.09,1261.475,353.008
100.935,1262.669,353.227
100.779,1263.915,353.457
100.675,1265.109,353.688
100.519,1266.355,353.927
100.415,1267.549,354.162
100.26,1268.795,354.400
100.156,1270.042,354.642
100.0,1271.236,354.894
99.896,1272.482,355.142
99.792,1273.728,355.399
99.688,1274.974,355.655
99.637,1276.168,355.904
99.533,1277.414,356.152
99.429,1278.66,356.406
99.377,1279.855,356.659
99.273,1281.101,356.910
99.221,1282.295,357.159
99.169,1283.541,357.405
99.117,1284.735,357.661
99.065,1285.981,357.914
99.013,1287.175,358.153
