1.634,644.961,604.5,357.05
1.644,644.952,604.633,357.05
1.654,644.952,604.777,357.05
1.664,644.944,604.922,357.05
1.675,644.935,605.055,357.05
1.684,644.927,605.199,357.05
1.694,644.918,605.332,357.04
1.704,644.91,605.477,357.05
1.714,644.901,605.621,357.05
1.724,644.893,605.754,357.05
1.734,644.893,605.898,357.05
1.744,644.884,606.043,357.04
1.754,644.876,606.176,357.05
1.764,644.867,606.32,357.05
1.775,644.859,606.453,357.05
1.784,644.85,606.598,357.05
1.794,644.842,606.742,357.05
1.804,644.833,606.875,357.04
1.814,644.833,607.02,357.04
1.824,644.825,607.164,357.04
1.834,644.816,607.297,357.03
1.844,644.808,607.441,357.03
1.854,644.799,607.586,357.03
1.864,644.791,607.719,357.03
1.875,644.782,607.863,357.02
1.884,644.782,607.996,357.02
1.894,644.774,608.141,357.02
1.904,644.765,608.285,357.01
1.914,644.757,608.418,357.0
1.924,644.748,608.562,357.0
1.934,644.74,608.707,357.0
1.944,644.731,608.84,356.99
1.954,644.723,608.984,356.98
1.964,644.714,609.128,356.97
1.975,644.714,609.262,356.96
1.984,644.706,609.406,356.96
1.994,644.697,609.55,356.95
2.004,644.689,609.683,356.94
2.014,644.68,609.828,356.93
2.024,644.672,609.972,356.93
2.034,644.663,610.105,356.92
2.044,644.655,610.25,356.91
2.054,644.646,610.394,356.9
2.064,644.638,610.527,356.9
2.075,644.629,610.671,356.89
2.084,644.629,610.816,356.87
2.095,644.621,610.949,356.86
2.104,644.612,611.093,356.85
2.114,644.604,611.237,356.85
2.124,644.595,611.371,356.84
2.134,644.587,611.515,356.83
2.144,644.578,611.659,356.82
2.154,644.57,611.792,356.81
2.164,644.561,611.937,356.8
2.175,644.553,612.081,356.79
2.184,644.544,612.225,356.78
2.194,644.536,612.359,356.77
2.204,644.527,612.503,356.76
2.214,644.519,612.647,356.75
2.224,644.51,612.78,356.74
2.234,644.502,612.925,356.73
2.244,644.493,613.069,356.72
2.254,644.485,613.202,356.71
2.264,644.476,613.346,356.7
2.275,644.468,613.491,356.69
2.284,644.459,613.624,356.68
2.294,644.451,613.768,356.67
2.304,644.442,613.913,356.66
2.314,644.434,614.057,356.65
2.324,644.434,614.19,356.64
2.334,644.425,614.334,356.62
2.344,644.417,614.479,356.61
2.354,644.408,614.612,356.6
2.364,644.4,614.756,356.58
2.375,644.391,614.901,356.56
2.384,644.383,615.045,356.54
2.394,644.374,615.178,356.53
2.404,644.366,615.322,356.52
2.414,644.357,615.467,356.5
2.424,644.349,615.6,356.48
2.434,644.34,615.744,356.46
2.444,644.332,615.888,356.44
2.454,644.323,616.033,356.42
2.464,644.315,616.166,356.41
2.475,644.306,616.31,356.39
2.484,644.298,616.455,356.37
2.494,644.289,616.599,356.35
2.504,644.281,616.732,356.33
2.514,644.264,616.876,356.3
2.524,644.255,617.021,356.28
2.534,644.247,617.165,356.26
2.544,644.238,617.298,356.24
2.554,644.23,617.442,356.22
2.564,644.221,617.587,356.2
2.575,644.213,617.731,356.17
2.584,644.204,617.864,356.14
2.594,644.187,618.009,356.12
2.604,644.179,618.153,356.1
2.614,644.17,618.297,356.07
2.624,644.162,618.43,356.04
2.634,644.153,618.575,356.02
2.644,644.145,618.719,355.99
2.654,644.128,618.863,355.96
2.664,644.119,619.007,355.93
2.675,644.111,619.141,355.9
2.684,644.102,619.285,355.87
2.694,644.085,619.429,355.84
2.704,644.077,619.574,355.81
2.714,644.068,619.707,355.78
2.724,644.06,619.851,355.75
2.734,644.043,619.995,355.72
2.744,644.034,620.14,355.69
2.754,644.026,620.273,355.66
2.764,644.009,620.417,355.62
2.775,644.0,620.561,355.59
2.784,643.992,620.706,355.56
2.794,643.975,620.85,355.52
2.804,643.966,620.983,355.49
2.814,643.958,621.128,355.46
2.824,643.941,621.272,355.43
2.834,643.932,621.416,355.39
2.844,643.924,621.549,355.36
2.854,643.907,621.694,355.33
2.864,643.898,621.838,355.29
2.875,643.881,621.982,355.26
2.884,643.873,622.115,355.23
2.894,643.856,622.26,355.19
2.904,643.847,622.404,355.16
2.914,643.83,622.548,355.13
2.924,643.822,622.693,355.09
2.934,643.813,622.826,355.06
2.944,643.796,622.97,355.03
2.954,643.787,623.114,355.0
2.964,643.77,623.259,354.97
2.975,643.753,623.403,354.93
2.984,643.745,623.536,354.9
2.994,643.728,623.681,354.87
3.004,643.719,623.825,354.84
3.014,643.702,623.969,354.81
3.024,643.694,624.113,354.78
3.034,643.677,624.247,354.75
3.044,643.668,624.391,354.72
3.054,643.651,624.535,354.68
3.064,643.634,624.68,354.65
3.075,643.626,624.824,354.62
3.084,643.609,624.957,354.59
3.094,643.592,625.101,354.56
3.104,643.583,625.246,354.53
3.114,643.566,625.39,354.49
3.124,643.549,625.534,354.46
3.134,643.541,625.667,354.43
3.144,643.524,625.812,354.4
3.154,643.507,625.956,354.36
3.164,643.498,626.1,354.33
3.175,643.481,626.245,354.3
3.184,643.464,626.378,354.27
3.194,643.456,626.522,354.24
3.204,643.439,626.667,354.2
3.214,643.422,626.811,354.17
3.224,643.405,626.955,354.14
3.234,643.396,627.099,354.1
3.244,643.379,627.233,354.07
3.254,643.362,627.377,354.04
3.264,643.345,627.521,354.0
3.275,643.328,627.666,353.96
3.284,643.32,627.799,353.92
3.294,643.303,627.943,353.89
3.304,643.286,628.087,353.85
3.314,643.269,628.232,353.82
3.324,643.252,628.365,353.79
3.334,643.243,628.509,353.75
3.344,643.226,628.653,353.72
3.354,643.209,628.798,353.68
3.364,643.192,628.931,353.65
3.375,643.175,629.075,353.62
3.384,643.158,629.22,353.59
3.394,643.15,629.364,353.55
3.404,643.133,629.497,353.52
3.414,643.116,629.641,353.48
3.424,643.099,629.786,353.45
3.434,643.082,629.93,353.42
3.444,643.065,630.063,353.39
3.454,643.048,630.207,353.35
3.464,643.031,630.352,353.32
3.475,643.014,630.496,353.28
3.484,642.997,630.629,353.25
3.494,642.98,630.774,353.22
3.503,642.963,630.918,353.18
3.514,642.946,631.062,353.15
3.523,642.929,631.195,353.11
3.533,642.912,631.34,353.08
3.543,642.895,631.484,353.04
3.553,642.878,631.628,353.01
3.563,642.861,631.772,352.97
3.575,642.844,631.906,352.94
3.583,642.827,632.05,352.91
3.593,642.81,632.194,352.87
3.603,642.784,632.339,352.84
3.613,642.767,632.483,352.81
3.623,642.75,632.616,352.77
3.633,642.733,632.76,352.74
3.643,642.716,632.905,352.71
3.653,642.699,633.049,352.68
3.663,642.682,633.193,352.64
3.675,642.657,633.327,352.61
3.684,642.64,633.471,352.57
3.694,642.623,633.615,352.54
3.703,642.606,633.759,352.5
3.713,642.589,633.904,352.47
3.723,642.563,634.037,352.43
3.733,642.546,634.181,352.4
3.743,642.529,634.325,352.36
3.753,642.512,634.47,352.33
3.763,642.487,634.614,352.29
3.775,642.47,634.758,352.26
3.783,642.453,634.892,352.22
3.793,642.427,635.036,352.19
3.803,642.41,635.18,352.15
3.813,642.393,635.324,352.12
3.823,642.368,635.469,352.09
3.833,642.351,635.602,352.05
3.843,642.334,635.746,352.01
3.853,642.308,635.891,351.98
3.863,642.291,636.035,351.95
3.875,642.274,636.179,351.92
3.884,642.249,636.324,351.88
3.894,642.232,636.457,351.85
3.903,642.206,636.601,351.81
3.913,642.189,636.745,351.78
3.923,642.172,636.89,351.75
3.933,642.147,637.034,351.71
3.943,642.13,637.167,351.68
3.953,642.104,637.311,351.64
3.963,642.087,637.456,351.61
3.975,642.062,637.6,351.58
3.983,642.045,637.744,351.54
3.993,642.019,637.878,351.51
4.003,642.002,638.022,351.48
4.013,641.977,638.166,351.45
4.023,641.96,638.31,351.42
4.033,641.934,638.455,351.38
4.043,641.917,638.588,351.35
4.053,641.892,638.732,351.32
4.063,641.875,638.877,351.28
4.075,641.849,639.021,351.25
4.084,641.832,639.165,351.22
4.094,641.807,639.298,351.19
4.103,641.781,639.443,351.16
4.113,641.764,639.587,351.13
4.123,641.739,639.731,351.1
4.133,641.713,639.876,351.07
4.143,641.696,640.009,351.04
4.153,641.671,640.153,351.01
4.163,641.654,640.297,350.98
4.175,641.628,640.442,350.95
4.183,641.603,640.586,350.93
4.193,641.577,640.719,350.9
4.203,641.56,640.863,350.87
4.213,641.535,641.008,350.85
4.223,641.509,641.152,350.82
4.233,641.492,641.296,350.79
4.243,641.466,641.43,350.77
4.253,641.441,641.574,350.74
4.263,641.415,641.718,350.72
4.275,641.398,641.862,350.68
4.284,641.373,642.007,350.65
4.294,641.347,642.151,350.63
4.303,641.322,642.295,350.61
4.313,641.305,642.428,350.59
4.323,641.279,642.573,350.56
4.333,641.254,642.717,350.54
4.343,641.228,642.861,350.51
4.353,641.203,643.006,350.49
4.363,641.177,643.15,350.47
4.375,641.16,643.294,350.45
4.383,641.135,643.439,350.42
4.393,641.109,643.583,350.4
4.403,641.084,643.727,350.38
4.413,641.058,643.86,350.35
4.423,641.033,644.005,350.33
4.433,641.007,644.149,350.31
4.443,640.982,644.293,350.29
4.453,640.965,644.438,350.26
4.463,640.939,644.582,350.24
4.475,640.914,644.726,350.22
4.484,640.888,644.871,350.2
4.494,640.863,645.015,350.18
4.503,640.837,645.159,350.16
4.513,640.812,645.292,350.13
4.523,640.786,645.437,350.11
4.533,640.761,645.581,350.09
4.543,640.735,645.725,350.07
4.553,640.71,645.869,350.05
4.563,640.684,646.014,350.03
4.574,640.659,646.147,350.0
4.583,640.633,646.291,349.98
4.593,640.608,646.436,349.96
4.603,640.582,646.58,349.94
4.613,640.565,646.724,349.93
4.623,640.54,646.868,349.91
4.633,640.514,647.002,349.89
4.643,640.489,647.146,349.87
4.653,640.463,647.29,349.84
4.663,640.429,647.435,349.83
4.674,640.404,647.579,349.81
4.684,640.378,647.723,349.8
4.694,640.353,647.856,349.78
4.703,640.327,648.001,349.76
4.713,640.302,648.145,349.75
4.723,640.276,648.289,349.73
4.733,640.251,648.434,349.72
4.743,640.225,648.567,349.7
4.753,640.2,648.711,349.68
4.763,640.174,648.855,349.67
4.774,640.149,649.0,349.66
4.783,640.123,649.144,349.65
4.793,640.098,649.288,349.64
4.803,640.072,649.421,349.62
4.813,640.047,649.566,349.61
4.823,640.021,649.71,349.6
4.833,639.987,649.854,349.59
4.843,639.962,649.999,349.58
4.853,639.936,650.132,349.57
4.863,639.911,650.276,349.55
4.874,639.885,650.421,349.54
4.884,639.86,650.565,349.54
4.894,639.834,650.709,349.54
4.903,639.809,650.842,349.53
4.913,639.783,650.987,349.52
4.923,639.758,651.131,349.51
4.933,639.724,651.275,349.5
4.943,639.698,651.42,349.49
4.953,639.673,651.553,349.49
4.963,639.647,651.697,349.48
4.974,639.622,651.841,349.47
4.983,639.596,651.986,349.47
4.993,639.571,652.13,349.46
5.003,639.545,652.274,349.47
5.013,639.52,652.407,349.46
5.023,639.494,652.552,349.45
5.033,639.46,652.696,349.44
5.043,639.435,652.84,349.44
5.053,639.409,652.985,349.44
5.063,639.384,653.118,349.44
5.074,639.358,653.262,349.44
5.084,639.333,653.406,349.43
5.094,639.307,653.551,349.43
5.103,639.282,653.695,349.43
5.113,639.248,653.839,349.44
5.123,639.222,653.972,349.44
5.133,639.197,654.117,349.43
5.143,639.171,654.261,349.44
5.153,639.146,654.405,349.43
5.163,639.12,654.55,349.44
5.174,639.094,654.694,349.44
5.183,639.069,654.838,349.45
5.193,639.043,654.971,349.45
5.203,639.009,655.116,349.45
5.213,638.984,655.26,349.46
5.223,638.958,655.404,349.46
5.233,638.933,655.549,349.46
5.243,638.907,655.693,349.47
5.253,638.882,655.826,349.47
5.263,638.856,655.97,349.47
5.274,638.831,656.115,349.46
5.284,638.797,656.259,349.47
5.294,638.771,656.403,349.47
5.303,638.746,656.548,349.47
5.313,638.72,656.692,349.47
5.323,638.695,656.836,349.48
5.333,638.661,656.981,349.48
5.343,638.635,657.125,349.48
5.353,638.61,657.269,349.49
5.363,638.584,657.413,349.49
5.374,638.559,657.558,349.49
5.383,638.525,657.702,349.5
5.393,638.499,657.846,349.5
5.403,638.474,657.991,349.5
5.413,638.448,658.135,349.5
5.423,638.423,658.279,349.5
5.433,638.397,658.412,349.5
5.443,638.363,658.557,349.51
5.453,638.338,658.701,349.51
5.463,638.312,658.845,349.51
5.474,638.287,658.99,349.51
5.484,638.261,659.134,349.51
5.494,638.227,659.278,349.51
5.503,638.202,659.423,349.52
5.513,638.176,659.567,349.52
5.523,638.151,659.711,349.52
5.533,638.125,659.856,349.52
5.543,638.1,660.0,349.52
5.553,638.074,660.144,349.52
5.563,638.049,660.288,349.52
5.574,638.015,660.422,349.52
5.583,637.989,660.566,349.52
5.593,637.964,660.71,349.52
5.603,637.938,660.854,349.52
5.613,637.913,660.999,349.52
5.623,637.887,661.143,349.52
5.633,637.862,661.287,349.52
5.643,637.836,661.432,349.53
5.653,637.811,661.576,349.52
5.663,637.785,661.709,349.53
5.674,637.751,661.853,349.53
5.684,637.726,661.998,349.53
5.694,637.7,662.142,349.53
5.703,637.675,662.286,349.53
5.713,637.649,662.431,349.53
5.723,637.624,662.575,349.53
5.733,637.598,662.719,349.53
5.743,637.573,662.864,349.53
5.753,637.547,663.008,349.53
5.763,637.522,663.141,349.53
5.774,637.488,663.285,349.54
5.783,637.462,663.43,349.54
5.793,637.437,663.574,349.54
5.803,637.411,663.718,349.54
5.813,637.386,663.863,349.54
5.823,637.36,664.007,349.54
5.833,637.335,664.151,349.54
5.843,637.309,664.295,349.54
5.853,637.284,664.44,349.54
5.863,637.25,664.584,349.54
5.874,637.224,664.728,349.54
5.884,637.199,664.873,349.54
5.894,637.173,665.017,349.54
5.903,637.148,665.161,349.54
5.913,637.122,665.294,349.55
5.923,637.097,665.439,349.55
5.933,637.071,665.583,349.55
5.943,637.046,665.727,349.55
5.953,637.012,665.872,349.55
5.963,636.986,666.016,349.56
5.974,636.961,666.16,349.56
5.983,636.935,666.305,349.56
5.993,636.91,666.449,349.56
6.003,636.884,666.593,349.56
6.013,636.859,666.738,349.56
6.023,636.833,666.882,349.57
6.033,636.808,667.026,349.57
6.043,636.774,667.159,349.57
6.053,636.748,667.304,349.58
6.063,636.722,667.448,349.58
6.074,636.697,667.592,349.58
6.084,636.671,667.736,349.58
6.094,636.646,667.881,349.58
6.103,636.62,668.025,349.58
6.113,636.595,668.169,349.58
6.123,636.569,668.314,349.58
6.133,636.544,668.458,349.59
6.143,636.51,668.602,349.59
6.153,636.484,668.747,349.58
6.163,636.459,668.891,349.58
6.174,636.433,669.024,349.59
6.183,636.408,669.168,349.59
6.193,636.382,669.313,349.6
6.203,636.357,669.457,349.59
6.213,636.331,669.601,349.59
6.223,636.306,669.746,349.59
6.233,636.28,669.89,349.6
6.243,636.255,670.034,349.6
6.253,636.229,670.179,349.6
6.263,636.204,670.323,349.6
6.274,636.17,670.467,349.6
6.284,636.144,670.611,349.6
6.294,636.119,670.756,349.6
6.303,636.093,670.9,349.6
6.313,636.068,671.044,349.6
6.323,636.042,671.189,349.59
6.333,636.017,671.322,349.59
6.343,635.991,671.466,349.59
6.353,635.966,671.61,349.59
6.363,635.932,671.755,349.59
6.374,635.906,671.899,349.59
6.383,635.881,672.043,349.58
6.393,635.855,672.188,349.58
6.403,635.83,672.332,349.57
6.413,635.804,672.476,349.57
6.423,635.779,672.621,349.56
6.433,635.753,672.765,349.56
6.443,635.719,672.909,349.55
6.453,635.694,673.053,349.55
6.463,635.668,673.198,349.55
6.474,635.643,673.331,349.54
6.484,635.617,673.475,349.54
6.494,635.592,673.62,349.53
6.503,635.566,673.764,349.53
6.513,635.541,673.908,349.52
6.523,635.507,674.052,349.52
6.533,635.481,674.197,349.51
6.543,635.456,674.341,349.5
6.553,635.43,674.485,349.5
6.563,635.405,674.63,349.49
6.574,635.379,674.774,349.49
6.583,635.354,674.918,349.48
6.593,635.328,675.063,349.47
6.603,635.294,675.207,349.47
6.613,635.269,675.351,349.46
6.623,635.243,675.495,349.46
6.633,635.218,675.64,349.45
6.643,635.192,675.773,349.45
6.653,635.167,675.917,349.44
6.663,635.141,676.062,349.44
6.674,635.107,676.206,349.43
6.683,635.082,676.35,349.42
6.694,635.056,676.494,349.41
6.703,635.031,676.639,349.41
6.713,635.005,676.783,349.4
6.723,634.98,676.927,349.4
6.733,634.946,677.072,349.39
6.743,634.92,677.216,349.38
6.753,634.895,677.36,349.38
6.763,634.869,677.504,349.37
6.774,634.844,677.649,349.37
6.783,634.818,677.793,349.36
6.793,634.784,677.937,349.36
6.803,634.759,678.082,349.35
6.813,634.733,678.226,349.35
6.823,634.708,678.37,349.34
6.833,634.682,678.515,349.33
6.843,634.648,678.659,349.33
6.853,634.623,678.803,349.32
6.863,634.597,678.947,349.32
6.874,634.572,679.092,349.31
6.884,634.546,679.236,349.31
6.894,634.512,679.38,349.31
6.903,634.487,679.525,349.3
6.913,634.461,679.669,349.29
6.923,634.436,679.802,349.29
6.933,634.402,679.946,349.28
6.943,634.376,680.091,349.28
6.953,634.351,680.235,349.27
6.963,634.325,680.379,349.26
6.974,634.3,680.524,349.26
6.983,634.265,680.668,349.25
6.993,634.24,680.812,349.24
7.003,634.214,680.957,349.24
7.013,634.189,681.101,349.24
7.023,634.155,681.245,349.23
7.033,634.129,681.39,349.22
7.043,634.104,681.534,349.22
7.053,634.078,681.678,349.21
7.063,634.053,681.822,349.21
7.074,634.019,681.967,349.2
7.084,633.993,682.1,349.2
7.094,633.968,682.244,349.19
7.103,633.942,682.388,349.18
7.113,633.908,682.533,349.17
7.123,633.883,682.677,349.16
7.133,633.857,682.821,349.15
7.143,633.832,682.966,349.14
7.153,633.806,683.11,349.14
7.163,633.772,683.254,349.12
7.174,633.747,683.399,349.11
7.183,633.721,683.543,349.1
7.193,633.696,683.687,349.08
7.203,633.662,683.832,349.07
7.213,633.636,683.976,349.05
7.223,633.611,684.12,349.04
7.233,633.585,684.264,349.03
7.243,633.56,684.398,349.01
7.253,633.526,684.542,349.0
7.263,633.5,684.686,348.98
7.274,633.475,684.831,348.95
7.283,633.449,684.975,348.94
7.293,633.415,685.119,348.92
7.303,633.39,685.263,348.9
7.313,633.364,685.408,348.89
7.323,633.339,685.552,348.87
7.333,633.313,685.696,348.85
7.343,633.279,685.841,348.83
7.353,633.254,685.974,348.81
7.363,633.228,686.118,348.8
7.374,633.203,686.262,348.78
7.383,633.169,686.407,348.76
7.393,633.143,686.551,348.74
7.403,633.118,686.695,348.73
7.413,633.092,686.84,348.71
7.423,633.058,686.984,348.69
7.433,633.033,687.128,348.67
7.443,633.007,687.273,348.66
7.453,632.973,687.417,348.64
7.463,632.948,687.55,348.62
7.474,632.922,687.694,348.6
7.484,632.888,687.839,348.59
7.494,632.863,687.983,348.57
7.503,632.837,688.127,348.55
7.513,632.803,688.272,348.53
7.523,632.778,688.416,348.52
7.533,632.744,688.56,348.5
7.543,632.718,688.704,348.48
7.553,632.693,688.849,348.46
7.563,632.659,688.993,348.44
7.574,632.633,689.137,348.43
7.583,632.599,689.282,348.41
7.593,632.574,689.426,348.39
7.603,632.54,689.57,348.37
7.613,632.514,689.714,348.36
7.623,632.48,689.848,348.34
7.633,632.455,689.992,348.32
7.643,632.421,690.136,348.3
7.653,632.395,690.281,348.28
7.663,632.361,690.425,348.26
7.674,632.336,690.569,348.24
7.683,632.302,690.714,348.22
7.693,632.276,690.858,348.2
7.703,632.242,691.002,348.19
7.713,632.217,691.146,348.17
7.723,632.183,691.291,348.15
7.733,632.149,691.435,348.13
7.743,632.123,691.568,348.11
7.753,632.089,691.713,348.09
7.763,632.064,691.857,348.07
7.774,632.03,692.001,348.05
7.783,632.004,692.145,348.03
7.793,631.97,692.29,348.01
7.803,631.945,692.434,347.99
7.813,631.911,692.578,347.97
7.823,631.877,692.723,347.95
7.833,631.851,692.867,347.93
7.843,631.817,693.0,347.92
7.853,631.791,693.144,347.9
7.863,631.757,693.289,347.88
7.874,631.723,693.433,347.86
7.883,631.698,693.577,347.84
7.893,631.664,693.722,347.82
7.903,631.638,693.866,347.8
7.913,631.604,694.01,347.78
7.923,631.57,694.143,347.76
7.933,631.545,694.288,347.75
7.943,631.511,694.432,347.73
7.953,631.477,694.576,347.71
7.963,631.451,694.721,347.69
7.974,631.417,694.865,347.67
7.983,631.383,695.009,347.65
7.993,631.358,695.154,347.63
8.003,631.324,695.287,347.61
8.013,631.29,695.431,347.6
8.023,631.264,695.575,347.58
8.033,631.23,695.72,347.56
8.043,631.196,695.864,347.54
8.053,631.171,696.008,347.52
8.063,631.137,696.152,347.5
8.074,631.103,696.297,347.49
8.083,631.077,696.43,347.47
8.094,631.043,696.574,347.45
8.103,631.009,696.719,347.43
8.113,630.975,696.863,347.41
8.123,630.95,697.007,347.39
8.133,630.916,697.151,347.37
8.143,630.882,697.296,347.36
8.153,630.848,697.44,347.34
8.163,630.822,697.584,347.32
8.174,630.788,697.729,347.3
8.183,630.754,697.862,347.28
8.193,630.72,698.006,347.26
8.203,630.686,698.15,347.25
8.213,630.661,698.295,347.22
8.223,630.627,698.439,347.2
8.233,630.593,698.583,347.19
8.243,630.559,698.728,347.17
8.253,630.525,698.872,347.14
8.263,630.499,699.016,347.12
8.274,630.465,699.15,347.1
8.283,630.431,699.294,347.08
8.293,630.397,699.438,347.06
8.303,630.363,699.582,347.04
8.313,630.329,699.727,347.02
8.323,630.295,699.86,346.99
8.333,630.261,700.004,346.97
8.343,630.227,700.149,346.95
8.353,630.193,700.293,346.92
8.363,630.168,700.426,346.9
8.374,630.134,700.57,346.87
8.383,630.1,700.715,346.84
8.393,630.066,700.859,346.82
8.403,630.032,700.992,346.79
8.413,629.998,701.136,346.77
8.423,629.964,701.281,346.74
8.433,629.93,701.425,346.71
8.443,629.896,701.558,346.68
8.453,629.862,701.703,346.66
8.463,629.828,701.847,346.63
8.474,629.794,701.991,346.6
8.483,629.76,702.124,346.58
8.493,629.726,702.269,346.55
8.503,629.692,702.413,346.52
8.513,629.658,702.557,346.49
8.523,629.624,702.69,346.47
8.533,629.59,702.835,346.44
8.543,629.556,702.979,346.41
8.553,629.522,703.123,346.38
8.563,629.488,703.268,346.35
8.574,629.454,703.412,346.32
8.583,629.42,703.545,346.3
8.593,629.386,703.689,346.27
8.603,629.352,703.834,346.24
8.613,629.318,703.978,346.21
8.623,629.283,704.122,346.18
8.633,629.241,704.255,346.16
8.643,629.207,704.4,346.13
8.653,629.173,704.544,346.1
8.663,629.139,704.688,346.07
8.674,629.105,704.833,346.04
8.683,629.071,704.966,346.01
8.693,629.037,705.11,345.99
8.703,629.003,705.254,345.96
8.713,628.96,705.399,345.93
8.723,628.926,705.532,345.9
8.733,628.892,705.676,345.87
8.743,628.858,705.821,345.84
8.753,628.824,705.965,345.81
8.763,628.79,706.109,345.78
8.774,628.748,706.242,345.75
